title;bibtex;url;year;num_citations;num_versions;url_pdf;url_citations;url_versions;excerpt;type
Enfermedades heredometabólicas y embarazo;alvarez2003enfermedades;http://scielo.sld.cu/scielo.php?pid=S0138-600X2003000200001&script=sci_arttext&tlng=pt;2003;8;4;None;http://scholar.google.com/scholar?cites=7673927999073709972&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=7673927999073709972&hl=en&as_sdt=0,5;"… Ann Neurol 1998;44:720-30. Les maladies Lysosomales. Editeur: Asociacion Vaincreles maladies lysosomales. Evry, 1994, 1 atlas. De Lonlay P, Cormier Daire V, VuillaumierBarrot S, Cuer M, Durand G, Munnich A, Sadrubay JM, et al … ";ref publi asso
Psychological distress of children with progressive diseases and multiple disabilities: A crossed analysis;perifano2015psychological;https://europepmc.org/abstract/med/26233804;2015;0;2;None;None;http://scholar.google.com/scholar?cluster=13126432359805903563&hl=en&as_sdt=0,5;"… language (Camelio, 2006). Using this methodology, four parents from the Frenchnot-for-profit association called ""VML"" (Vaincre les maladies lysosomales) and fourprofessionals were involved in semi-structured interviews. The goal … ";ref asso
Les mobilisations articulaires dans les mucopolysaccharidoses;mulier1997mobilisations;https://pascal-francis.inist.fr/vibad/index.php?action=getRecordDetail&idt=2658642;1997;0;0;None;None;None;"… Other title Articular mobilization in mucopolysaccharidosis (en) Author MULIER, C; GUFFON,N Service de pédiatrie et de génétique du Pr P. Guibaud, Hôpital Debrousse, 69000 Lyon, FranceVML (Vaincre les maladies lysosomales), 77000 Ozoir-la-Ferrière, France Source … ";ref asso + ?
Histoire naturelle de la mucopolysaccharidose IV de type A (maladie de Morquio A);baujat2014histoire;https://www.sciencedirect.com/science/article/pii/S0929693X14722572;2014;4;4;None;http://scholar.google.com/scholar?cites=5289784379757100023&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=5289784379757100023&hl=en&as_sdt=0,5;… En France, l'association Vaincre les maladies lysosomales (VML) est très active dansle domaine des maladies lysosomales dont la MPS IVA (http://www.vml-asso.org).7. Traitement symptomatique pour la maladie de Morquio … ;ref asso
Chronic infantile neurological cutaneous and articular syndrome is caused by mutations in CIAS1, a gene highly expressed in polymorphonuclear cells and …;feldmann2002chronic;https://www.sciencedirect.com/science/article/pii/S0002929707600512;2002;722;14;None;http://scholar.google.com/scholar?cites=7985591336833878985&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=7985591336833878985&hl=en&as_sdt=0,5;… assistance. This work was supported by grants from INSERM, l'Association deRecherche sur le Cancer, and l'Association Vaincre les Maladies Lysosomales.Recommended articles Citing articles (0). References. Cuisset et … ;bourse
Automatic speech processing for the detection of abnormal speech zones in dysarthric speech;fredouille2010automatic;http://despho-apady.univ-avignon.fr/documents/FREDOUILLE-2010-ICPLA.pdf;2010;0;2;http://despho-apady.univ-avignon.fr/documents/FREDOUILLE-2010-ICPLA.pdf;None;http://scholar.google.com/scholar?cluster=14209049145760014574&hl=en&as_sdt=0,5;… This work has been supported by a funding of the French association : “Vaincreles maladies lysosomales”. References [1] F. Grewel, “Classification of dysarthrias”,Acta Psychiatrica Neurologica Scandinavica, 32, 325-337 … ;bourse
Mice Doubly-Deficient in Lysosomal Hexosaminidase A and Neuraminidase 4 Show;seyrantepe2010mice;http://www.academia.edu/download/46105269/Mice_Doubly-Deficient_in_Lysosomal_Hexos20160531-3381-tmykrk.pdf;2010;0;0;http://www.academia.edu/download/46105269/Mice_Doubly-Deficient_in_Lysosomal_Hexos20160531-3381-tmykrk.pdf;None;None;… Funding: This work was supported in part by the operating grants from National-Tay Sachs &Allied Diseases Association to AVP, from the Association Vaincre les Maladies Lysosomalesto AVP and TL, and from INSERM and Université Paul Sabatier to TL … ;bourse
Expression and Posttranslational Fate of Cathepsin D in HT-29 Tumor Cells Depend on Their Enterocytic Differentiation State1;ogierexpression;http://www.academia.edu/download/39751327/Expression_and_posttranslational_fate_of20151106-1328-17kprhu.pdf;None;0;6;http://www.academia.edu/download/39751327/Expression_and_posttranslational_fate_of20151106-1328-17kprhu.pdf;None;http://scholar.google.com/scholar?cluster=3544614802697537366&hl=en&as_sdt=0,5;… Associazione Italiana per Ia Ricerca sul Cancro (Milan), Ministero dell'Universit#{225} e RicercaScientifica e Tecnologica (Rome), INSERM (Paris), Association “Vaincre les MaladiesLysosomales' (Pans). This work is part of a bilateral project (CNR/INSERM) … ;bourse
Phase II trial of anaxirone (TGU) in advanced colorectal cancer: an EORTC Early Clinical Trials Group (ECTG) study;holdener1994phase;https://www.ejcancer.com/article/0959-8049(94)90262-3/fulltext;1994;0;9;None;None;http://scholar.google.com/scholar?cluster=17950688142429956866&hl=en&as_sdt=0,5;… This work was supported by the InStiNt National de la Sante et de la Recherche Medicale, theUniversity of Montpellier 1, the Association pour la Recherche sur le Cancer and the AssociationVaincre les Maladies Lysosomales. Europemt_7mmalofConVol. 3DA, No. 3,pp … ;bourse
A619→G substitution in the HEXB gene is not a deleterious mutation, but a frequent polymorphism;redonnet1998a619;https://onlinelibrary.wiley.com/doi/abs/10.1002/humu.13801101110;1998;0;0;None;None;None;… Bugnard, Bit. L3, CHU Rangueil, 1 Avenue Jean Poulhes, F-31403 Toulouse CCdex4, France. Contract grant sponsor: INSERM (CJF 9206) and the association “Vaincreles Maladies Lysosomales.” Deleterious mutations in … ;bourse
A casein kinase II phosphorylation site in the cytoplasmic domain of the cation-dependent mannose 6-phosphate receptor determines the high affinity interaction of the …;mauxion1996casein;http://www.jbc.org/content/271/4/2171.short;1996;163;11;None;http://scholar.google.com/scholar?cites=2789100830182682874&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=2789100830182682874&hl=en&as_sdt=0,5;Advertisement. Advertisement: Do's and don'ts of data presentation. TheJournal of Biological Chemistry Sign In » Search by Keyword Author YearVol Page Advanced Search ». Skip to main page content … ;?
Molecular pathophysiology underlyng neuronal ceroid lipofuscinoses: CLN2 and CLN5;bessa2011molecular;https://repositorio-aberto.up.pt/bitstream/10216/24457/2/TesePhDCarlosBessa2009.pdf;2011;0;2;http://scholar.google.com/https://repositorio-aberto.up.pt/bitstream/10216/24457/2/TesePhDCarlosBessa2009.pdf;None;http://scholar.google.com/scholar?cluster=3282560918899961573&hl=en&as_sdt=0,5;Page 1. MOLECULAR PATHOPHYSIOLOGY UNDERLYING NEURONAL CEROIDLIPOFUSCINOSES: CLN2 AND CLN5 CARLOS JORGE PEREIRA BESSA Dissertação dedoutoramento em Ciências Biomédicas 2009 Page 2. Page 3. Page 4. Page 5 … ;?
77 MUCOPOLYSACCHARIDOSIS VII;morel200777;https://books.google.com/books?hl=en&lr=&id=uqr6530q6xMC&oi=fnd&pg=PA140&dq=%22Vaincre+les+maladies+lysosomales%22&ots=xFk5OR7o8l&sig=0xY-N1BL6gycZAvTUwpsrpNY-aQ;2007;0;2;None;None;http://scholar.google.com/scholar?cluster=9377012127714258999&hl=en&as_sdt=0,5;… com Home page: http://members. aol. com/mpssociety Vaincre Les MaladiesLysosomales [French] 9 Place du 19 Mars 1962 Evry Cedex 91035, France (331)609-1750 E-mail: VML@ provnet. fr Home page: http://www. provnet … ;ref asso
294. Expression and Regulation of the Choroideremia Gene, REP-1;keiser2002294;https://www.cell.com/molecular-therapy-family/molecular-therapy/fulltext/S1525-0016(16)43127-8;2002;0;2;None;None;http://scholar.google.com/scholar?cluster=3724919140749247406&hl=en&as_sdt=0,5;… Acknowledgments: MPSI mice were obtained from Dr. E. Neufeld. AAVl2 vectors wereprepared by the GVPN vector core of the AFM in Nantes, France. This work wassupported by Vaincre les Maladies Lysosomales. 296. Intracerebral … ;bourse
INHERITED, ACQUIRED AND PROGRESSIVE NEUROLOGICAL DISEASES;keiser2002inherited;https://www.cell.com/molecular-therapy-family/molecular-therapy/fulltext/S1525-0016(16)43125-4;2002;0;3;None;None;http://scholar.google.com/scholar?cluster=12084729683101636636&hl=en&as_sdt=0,5;… Acknowledgments: MPSI mice were obtained from Dr. E. Neufeld. AAVl2 vectors wereprepared by the GVPN vector core of the AFM in Nantes, France. This work wassupported by Vaincre les Maladies Lysosomales. 296. Intracerebral … ;bourse
Of the importance of the clinical phenotypes in the interpretation of the studies dealing with Fabry disease;mauhin2019importance;https://ojrd.biomedcentral.com/articles/10.1186/s13023-018-0979-z;2019;0;12;None;None;http://scholar.google.com/scholar?cluster=15308175197198215705&hl=en&as_sdt=0,5;… Competing interests. Inserm U974 research team received financial support fromShire, AFM-Téléthon, SNFMI (Société Nationale Française de Médecine Interne)and VML (Vaincre les Maladies Lysosomales) for this study … ;bourse
État actuel des maladies dégénératives du système nerveux central liées à des neurolipidoses d'origine génétique;baumann2003etat;https://www.sciencedirect.com/science/article/pii/S0001407919340877;2003;1;3;None;http://scholar.google.com/scholar?cites=15048892924578712804&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=15048892924578712804&hl=en&as_sdt=0,5;… Natle Méd., 2003, 187, n° 1, 141-152, séance du 28 janvier 2003 149 Page 10. REMERCIEMENTS Ce travail a été réalisé grâce à l'Association Vaincre les MaladiesLysosomales et au Programme Hospitalier de Recherche Clinique AP-HP Paris AOA 94-033 … ;bourse
Glutathione precursors replenish decreased glutathione pool in cystinotic cell lines;chol2004glutathione;https://www.sciencedirect.com/science/article/pii/S0006291X04020741;2004;44;9;None;http://scholar.google.com/scholar?cites=8133779818509422764&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=8133779818509422764&hl=en&as_sdt=0,5;… Acknowledgments. We thank Philippe Moulier and Frédéric Broucque for transforming thefibroblasts. This work was supported by Vaincre les Maladies Lysosomales, AssociationFrançaise contre les Myopathies, and the Cystinosis Foundation … ;bourse
Novel cis-acting replication element in the adeno-associated virus type 2 genome is involved in amplification of integrated rep-cap sequences;nony2001novel;https://jvi.asm.org/content/75/20/9991.short;2001;53;9;None;http://scholar.google.com/scholar?cites=15063222701607167731&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=15063222701607167731&hl=en&as_sdt=0,5;"Skip to main content. ASM: Antimicrobial Agents and Chemotheraphy; Applied andEnvironmental Mircobiology; Clinical Microbiology Reviews; Clinical and VaccineImmunology; EcoSal Plus; Infection and Immunity; Journal of Bacteriology; … ";?
Prise en charge globale fonctionnelle des mucopolysaccharidoses;boulay2014prise;https://www.sciencedirect.com/science/article/pii/S0929693X14722596;2014;2;4;None;http://scholar.google.com/scholar?cites=6511012096457342510&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=6511012096457342510&hl=en&as_sdt=0,5;… Tous les outils informatiques (scolaires, ludiques) sont de remarquables adjuvants thérapeutiqueset d'intégration scolaire, sociale dans le contexte des MPS. Ces informations passent aussi parles associations de patients telles VML (Vaincre les maladies lysosomales) … ;ref asso
Munc13-4, un nouvel effecteur indispensable à la sécrétion des granules cytotoxiques;feldmann2004munc13;https://www.erudit.org/en/journals/ms/1900-v1-n1-ms705/007669ar/abstract/;2004;0;7;None;None;http://scholar.google.com/scholar?cluster=9939542848342241097&hl=en&as_sdt=0,5;… Appendices. Remerciements. Nous tenons à remercier l'Inserm, l'Association Françaisecontre le Cancer, La Fondation pour la recherche Médicale et Vaincre les MaladiesLysosomales qui soutiennent généreusement nos travaux. Références … ;bourse
Mannose 6-phosphate receptors and ADP-ribosylation factors cooperate for high affinity interaction of the AP-1 Golgi assembly proteins with membranes;le1996mannose;http://www.jbc.org/content/271/4/2162.short;1996;133;4;None;http://scholar.google.com/scholar?cites=11451704876949515655&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=11451704876949515655&hl=en&as_sdt=0,5;Advertisement. Advertisement: Do's and don'ts of data presentation. TheJournal of Biological Chemistry Sign In » Search by Keyword Author YearVol Page Advanced Search ». Skip to main page content … ;?
Metachromatic leukodystrophy: Identification of the first deletion in exon 1 and nine novel point mutations in the arylsulfatase A gene;draghia1997metachromatic;"https://onlinelibrary.wiley.com/doi/abs/10.1002/(SICI)1098-1004(1997)9:3%3C234::AID-HUMU4%3E3.0.CO;2-7";1997;27;4;None;http://scholar.google.com/scholar?cites=4165219733200111458&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=4165219733200111458&hl=en&as_sdt=0,5;… We are grateful to Dr. Saïd Akli for useful discussions on the work while in progress.This study was supported by the Institut National de la Santé et de la RechercheMédicale and by grants from Vaincre les Maladies Lysosomales … ;bourse
La maladie de Fabry. Aspects cliniques et génétiques. Perspectives thérapeutiques;germain2000maladie;https://www.sciencedirect.com/science/article/pii/S0248866300002691;2000;13;4;None;http://scholar.google.com/scholar?cites=4287339451794578663&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=4287339451794578663&hl=en&as_sdt=0,5;Skip to main content Skip to article … ;?
A stereodivergent approach to 1-deoxynojirimycin, 1-deoxygalactonojirimycin and 1-deoxymannojirimycin derivatives;boucheron2006stereodivergent;https://www.sciencedirect.com/science/article/pii/S0040403906004345;2006;28;2;None;http://scholar.google.com/scholar?cites=4620925802308213313&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=4620925802308213313&hl=en&as_sdt=0,5;… Acknowledgements. Financial support of this study by grants from CNRS, from theassociation 'Vaincre les Maladies Lysosomales' and from the Agence Nationalede Recherche sur le Sida (ANRS) is gratefully acknowledged … ;bourse
The tumor suppressor PTEN positively regulates macroautophagy by inhibiting the phosphatidylinositol 3-kinase/protein kinase B pathway;arico2001tumor;http://www.jbc.org/content/276/38/35243.short;2001;623;7;None;http://scholar.google.com/scholar?cites=8759858576248690326&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=8759858576248690326&hl=en&as_sdt=0,5;… Footnotes. ↵* This work was supported by institutional funding from the INSERM andby grants from the Association pour la Recherche sur le Cancer (5831), Vaincre lesMaladies Lysosomales, and the Ligue Nationale contre le Cancer … ;bourse
MRI and localized proton MRS in early infantile form of neuronal ceroid-lipofuscinosis;confort1993mri;https://www.sciencedirect.com/science/article/pii/0887899493900122;1993;35;5;None;http://scholar.google.com/scholar?cites=13275711486262042544&as_sdt=2005&sciodt=0,5&hl=en;http://scholar.google.com/scholar?cluster=13275711486262042544&hl=en&as_sdt=0,5;"… This work was supported by the Administration de l'Assistance Pub- lique ~t Marseille, the CNRS(URA 1186) and the Association ""Vaincre les Maladies Lysosomales."" We thank Dr. Jean-MichelFranconi, as well as Jos6 Macias and Christophe Barles (from Siemens) for their … ";bourse
